features_kept,cv,cluster_performances,mean_centroid_distance
31,0.08165367840747732,"[0.9444444444444444, 0.7857142857142857, 0.88, 0.7777777777777778]",9.096144188014534
32,0.08165367840747732,"[0.7777777777777778, 0.88, 0.9444444444444444, 0.7857142857142857]",9.18198576676677
33,0.08165367840747732,"[0.7777777777777778, 0.88, 0.9444444444444444, 0.7857142857142857]",9.255746598231438
34,0.08165367840747732,"[0.7777777777777778, 0.88, 0.9444444444444444, 0.7857142857142857]",9.328293386032728
35,0.09171714812079484,"[0.8235294117647058, 0.88, 0.7333333333333333, 0.9444444444444444]",9.40145512626871
36,0.08165367840747732,"[0.7857142857142857, 0.88, 0.7777777777777778, 0.9444444444444444]",9.471307356958116
37,0.08165367840747732,"[0.7857142857142857, 0.88, 0.7777777777777778, 0.9444444444444444]",9.541589405935783
38,0.08165367840747732,"[0.7857142857142857, 0.88, 0.7777777777777778, 0.9444444444444444]",9.607789330734947
39,0.08165367840747732,"[0.7857142857142857, 0.88, 0.7777777777777778, 0.9444444444444444]",9.67112460028982
40,0.08165367840747732,"[0.9444444444444444, 0.7777777777777778, 0.88, 0.7857142857142857]",9.731767573887563
41,0.08165367840747732,"[0.7777777777777778, 0.88, 0.7857142857142857, 0.9444444444444444]",9.793292977077897
42,0.08165367840747732,"[0.7777777777777778, 0.88, 0.9444444444444444, 0.7857142857142857]",9.854117490559592
43,0.08165367840747732,"[0.88, 0.7777777777777778, 0.7857142857142857, 0.9444444444444444]",9.910616277930774
44,0.08165367840747732,"[0.88, 0.7777777777777778, 0.7857142857142857, 0.9444444444444444]",9.963712010241466
45,0.08165367840747732,"[0.88, 0.7777777777777778, 0.7857142857142857, 0.9444444444444444]",10.016956537423887
46,0.08165367840747732,"[0.88, 0.7777777777777778, 0.7857142857142857, 0.9444444444444444]",10.06859521021847
47,0.08165367840747732,"[0.7777777777777778, 0.88, 0.9444444444444444, 0.7857142857142857]",10.120626543253199
48,0.08165367840747732,"[0.7777777777777778, 0.9444444444444444, 0.7857142857142857, 0.88]",10.168420124563976
49,0.13252184250112278,"[0.8235294117647058, 0.88, 0.6875, 1.0]",10.215622972376966
50,0.13252184250112278,"[0.88, 0.8235294117647058, 1.0, 0.6875]",10.261539992523838
51,0.13252184250112278,"[0.8235294117647058, 0.6875, 0.88, 1.0]",10.306423382789246
52,0.13252184250112278,"[0.8235294117647058, 0.6875, 0.88, 1.0]",10.350692641956037
53,0.13252184250112278,"[0.8235294117647058, 0.6875, 0.88, 1.0]",10.393477751607069
54,0.13252184250112278,"[0.88, 0.8235294117647058, 0.6875, 1.0]",10.433063284983895
55,0.13252184250112278,"[0.88, 0.8235294117647058, 0.6875, 1.0]",10.47366502260109
56,0.12116643051006155,"[0.7777777777777778, 1.0, 0.88, 0.7333333333333333]",10.512133854026084
57,0.12116643051006155,"[0.7777777777777778, 1.0, 0.88, 0.7333333333333333]",10.55083503753149
58,0.12116643051006155,"[0.7333333333333333, 0.88, 0.7777777777777778, 1.0]",10.589299993740052
59,0.12116643051006155,"[0.7333333333333333, 0.88, 0.7777777777777778, 1.0]",10.625983642553818
60,0.12116643051006155,"[0.7333333333333333, 0.88, 0.7777777777777778, 1.0]",10.661997869540231
61,0.12116643051006155,"[0.7333333333333333, 0.88, 0.7777777777777778, 1.0]",10.698041275598843
62,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.731665508796187
63,0.12116643051006155,"[0.7777777777777778, 0.7333333333333333, 0.88, 1.0]",10.764868835699975
64,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.798412974030127
65,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.829488297615802
66,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.860188122530781
67,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.890136275706702
68,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.919998540396369
69,0.12116643051006155,"[0.88, 0.7777777777777778, 0.7333333333333333, 1.0]",10.94902025019062
70,0.12116643051006155,"[0.88, 0.7333333333333333, 0.7777777777777778, 1.0]",10.97821120105415
